pathogen,antibiotic,state_region,source_dataset
Klebsiella Pneumoniae,Imipenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Switzerland,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Switzerland,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Switzerland,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Switzerland,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Egypt,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Egypt,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Egypt,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Egypt,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Georgia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Georgia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Georgia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Georgia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,India,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,India,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,India,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,India,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Japan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Japan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Japan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Japan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Republic of Korea,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Republic of Korea,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Republic of Korea,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Republic of Korea,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,North Macedonia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,North Macedonia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,North Macedonia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,North Macedonia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Malta,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Malta,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Malta,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Malta,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Malaysia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Malaysia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Malaysia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Malaysia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Oman,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Oman,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Oman,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Oman,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Pakistan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Pakistan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Pakistan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Pakistan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Philippines,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Philippines,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Philippines,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Philippines,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Russian Federation,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Russian Federation,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Russian Federation,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Russian Federation,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Saudi Arabia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Saudi Arabia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Saudi Arabia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Saudi Arabia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Thailand,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Thailand,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Thailand,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Thailand,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Tunisia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Tunisia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Tunisia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Tunisia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Uganda,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Uganda,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Uganda,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Imipenem,Uganda,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Switzerland,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Switzerland,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Switzerland,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Switzerland,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Egypt,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Egypt,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Egypt,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Egypt,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Georgia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Georgia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Georgia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Georgia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Japan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Japan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Japan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Japan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Philippines,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Philippines,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Philippines,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Philippines,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Saudi Arabia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Saudi Arabia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Saudi Arabia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Saudi Arabia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Thailand,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Thailand,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Thailand,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Levofloxacin,Thailand,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,United Arab Emirates,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,United Arab Emirates,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,United Arab Emirates,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,United Arab Emirates,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Argentina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Argentina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Argentina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Argentina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Bahrain,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Bahrain,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Bahrain,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Bahrain,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Bosnia and Herzegovina,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Switzerland,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Switzerland,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Switzerland,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Switzerland,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Egypt,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Egypt,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Egypt,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Egypt,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Georgia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Georgia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Georgia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Georgia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Japan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Japan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Japan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Japan,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Republic of Korea,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Republic of Korea,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Republic of Korea,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Republic of Korea,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,North Macedonia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,North Macedonia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,North Macedonia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,North Macedonia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Malta,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Malta,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Malta,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Malta,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Malaysia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Malaysia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Malaysia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Malaysia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Russian Federation,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Russian Federation,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Russian Federation,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Russian Federation,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Saudi Arabia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Saudi Arabia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Saudi Arabia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Saudi Arabia,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Thailand,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Thailand,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Thailand,WHO GLASS (ML Excel)
Klebsiella Pneumoniae,Meropenem,Thailand,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Argentina,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Argentina,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Argentina,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Argentina,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Republic of Korea,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Republic of Korea,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Republic of Korea,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Republic of Korea,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Poland,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Poland,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Poland,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Poland,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Thailand,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Thailand,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Thailand,WHO GLASS (ML Excel)
Salmonella Spp.,Cefotaxime,Thailand,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Argentina,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Argentina,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Argentina,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Argentina,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Bangladesh,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Bangladesh,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Bangladesh,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Bangladesh,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Switzerland,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Switzerland,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Switzerland,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Switzerland,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Republic of Korea,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Republic of Korea,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Republic of Korea,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Republic of Korea,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Poland,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Poland,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Poland,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Poland,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Saudi Arabia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Saudi Arabia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Saudi Arabia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Saudi Arabia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Thailand,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Thailand,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Thailand,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftazidime,Thailand,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Bangladesh,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Bangladesh,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Bangladesh,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Bangladesh,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Switzerland,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Switzerland,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Switzerland,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Switzerland,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,India,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,India,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,India,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,India,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Lao People's Democratic Republic,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Nepal,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Nepal,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Nepal,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Nepal,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Pakistan,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Pakistan,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Pakistan,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Pakistan,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Saudi Arabia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Saudi Arabia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Saudi Arabia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Saudi Arabia,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Thailand,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Thailand,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Thailand,WHO GLASS (ML Excel)
Salmonella Spp.,Ceftriaxone,Thailand,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,United Arab Emirates,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Argentina,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Argentina,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Argentina,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Argentina,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Bangladesh,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Bangladesh,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Bangladesh,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Bangladesh,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Switzerland,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Switzerland,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Switzerland,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Switzerland,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,India,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,India,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,India,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,India,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Japan,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Republic of Korea,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Republic of Korea,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Republic of Korea,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Republic of Korea,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Malaysia,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Nepal,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Nepal,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Nepal,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Nepal,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Pakistan,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Pakistan,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Pakistan,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Pakistan,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Philippines,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Poland,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Poland,WHO GLASS (ML Excel)
Salmonella Spp.,Ciprofloxacin,Poland,WHO GLASS (ML Excel)
