country,year,pathogen,antibiotic,resistance_pct
Global,2024.0,Escherichia coli,glycylcycline,100
Global,2024.0,Escherichia coli,glycylcycline,100
Global,2024.0,Escherichia coli,glycylcycline,100
Global,2024.0,Escherichia coli,glycylcycline,100
Global,2024.0,Escherichia coli,glycylcycline,100
Global,2024.0,Escherichia coli,glycylcycline,100
Global,2024.0,Escherichia coli,glycylcycline,100
Global,2024.0,Escherichia coli,glycylcycline,100
Global,2024.0,Escherichia coli,glycylcycline,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,0
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,lincosamide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,macrolide,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,monobactam,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nitroimidazole,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,nucleoside,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penam,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,penem,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,peptide,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,phenicol,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,0
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rhodamine,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,rifamycin,100
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,100
Global,2024.0,Escherichia coli,sulfonamide,100
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,100
Global,2024.0,Escherichia coli,sulfonamide,100
Global,2024.0,Escherichia coli,sulfonamide,100
Global,2024.0,Escherichia coli,sulfonamide,100
Global,2024.0,Escherichia coli,sulfonamide,100
Global,2024.0,Escherichia coli,sulfonamide,100
Global,2024.0,Escherichia coli,sulfonamide,100
Global,2024.0,Escherichia coli,sulfonamide,100
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
